% From T. A. F. König, P. A. Ledin, J. Kerszulis, M. A. Mahmoud; M. A. El-Sayed, J. R. Reynolds and V. V. Tsukruk. Electrically tunable plasmonic behavior of nanocube-polymer nanomaterials induced by a redox-active electrochromic polymer, ACS Nano 8, 6182-6192 (2014)
636.2237045	1.78	0.00327
637.8600823	1.78	0.00328
639.5048994	1.78	0.00329
641.1582213	1.77	0.0033
642.820114	1.77	0.00331
644.1558442	1.77	0.00333
645.8333333	1.77	0.00334
647.5195822	1.77	0.00335
648.8749346	1.77	0.00336
650.5771249	1.76	0.00338
652.2882693	1.76	0.00339
653.6636795	1.76	0.0034
655.3911205	1.76	0.00342
657.127716	1.76	0.00343
658.5236325	1.76	0.00344
660.2768903	1.76	0.00346
661.6862327	1.75	0.00347
663.4563938	1.75	0.00349
664.8793566	1.75	0.0035
666.3084363	1.75	0.00352
668.1034483	1.75	0.00353
669.5464363	1.75	0.00355
671.3589605	1.74	0.00357
672.8160608	1.74	0.00358
674.2794997	1.74	0.0036
676.1177754	1.74	0.00362
677.5956284	1.74	0.00363
679.0799562	1.74	0.00365
680.5708013	1.73	0.00367
682.4435883	1.73	0.00368
683.9492554	1.73	0.0037
685.461581	1.73	0.00372
686.9806094	1.73	0.00374
688.5063853	1.73	0.00376
690.0389538	1.72	0.00378
691.9642857	1.72	0.0038
693.5123043	1.72	0.00382
695.0672646	1.72	0.00384
696.6292135	1.72	0.00386
698.1981982	1.72	0.00388
699.7742664	1.71	0.0039
701.3574661	1.71	0.00392
702.9478458	1.71	0.00394
704.5454545	1.71	0.00396
706.1503417	1.71	0.00398
707.7625571	1.71	0.004
709.382151	1.7	0.00402
710.6017192	1.7	0.00405
712.2343481	1.7	0.00407
713.8744963	1.7	0.00409
715.5222158	1.7	0.00411
717.1775593	1.7	0.00414
718.8405797	1.69	0.00416
720.0929152	1.69	0.00418
721.7694994	1.69	0.00421
723.453909	1.69	0.00423
725.1461988	1.69	0.00425
726.420621	1.68	0.00428
728.126835	1.68	0.0043
729.841083	1.68	0.00433
731.1320755	1.68	0.00435
732.8605201	1.68	0.00438
734.5971564	1.68	0.0044
735.9050445	1.67	0.00443
737.656157	1.67	0.00446
739.4156231	1.67	0.00448
740.7407407	1.67	0.00451
742.5149701	1.67	0.00453
743.8512298	1.67	0.00456
745.6404089	1.66	0.00459
746.9879518	1.66	0.00462
748.7922705	1.66	0.00464
750.1512402	1.66	0.00467
751.9708914	1.66	0.0047
753.3414338	1.65	0.00473
755.1766139	1.65	0.00476
756.5588774	1.65	0.00478
758.4097859	1.65	0.00481
759.8039216	1.65	0.00484
761.2031921	1.65	0.00487
763.0769231	1.64	0.0049
764.4882861	1.64	0.00493
765.9048796	1.64	0.00496
767.8018576	1.64	0.00499
769.2307692	1.64	0.00502
770.6650093	1.63	0.00505
772.5856698	1.63	0.00509
774.0324594	1.63	0.00512
775.4846779	1.63	0.00515
776.9423559	1.63	0.00518
778.8944724	1.63	0.00521
780.3650094	1.62	0.00524
781.8411097	1.62	0.00528
783.3228048	1.62	0.00531
784.8101266	1.62	0.00534
786.8020305	1.62	0.00538
788.3026065	1.61	0.00541
789.8089172	1.61	0.00544
791.3209955	1.61	0.00548
792.8388747	1.61	0.00551
794.3625881	1.61	0.00555
795.8921694	1.6	0.00558
797.4276527	1.6	0.00562
798.9690722	1.6	0.00565
800.5164622	1.6	0.00569
802.5889968	1.6	0.00572
804.150454	1.6	0.00576
805.7179987	1.59	0.0058
807.2916667	1.59	0.00583
808.8714938	1.59	0.00587
